コード,銘柄名,市場,現在値,前日比(%)
1963,日揮ＨＬＤＧ,東P,"2,760","+96.0 (+3.60%) "
1964,中外炉工業,東P,"4,100","+95.0 (+2.37%) "
1965,テクノ菱和,東S,"5,910","+160.0 (+2.78%) "
1966,高田工業所,東S,"1,715","+75.0 (+4.57%) "
1967,ヤマト,東S,"2,000","-3.0 (-0.15%) "
1968,太平電業,東P,"2,661","+19.0 (+0.72%) "
1969,高砂熱学工業,東P,"4,722","+65.0 (+1.40%) "
196A,ＭＦＳ,東G,"256","+1.0 (+0.39%) "
1972,三晃金属工業,東S,"1,238","+9.0 (+0.73%) "
1975,朝日工業社,東P,"4,255","+80.0 (+1.92%) "
1976,明星工業,東P,"1,753","+13.0 (+0.75%) "
1979,大氣社,東P,"4,735","+125.0 (+2.71%) "
197A,タウンズ,東S,"488","+1.0 (+0.21%) "
1980,ダイダン,東P,"2,686","+68.0 (+2.60%) "
1981,協和日成,東S,"1,310","+3.0 (+0.23%) "
1982,日比谷総合設備,東P,"3,075","+15.0 (+0.49%) "
198A,ＰｏｓｔＰｒｉｍｅ,東G,"146","+17.0 (+13.18%) "
1992,神田通信機,東S,"--","-- (--%) "
1994,高橋カーテンウォール工業,東S,"559","+6.0 (+1.08%) "
1997,暁飯島工業,東S,"3,980","+105.0 (+2.71%) "
199A,メディエア,東PRO,"--","-- (--%) "
2001,ニップン,東P,"2,636","-40.0 (-1.49%) "
2002,日清製粉グループ本社,東P,"1,901","-17.5 (-0.91%) "
2003,日東富士製粉,東S,"1,690","-4.0 (-0.24%) "
2004,昭和産業,東P,"3,260","-55.0 (-1.66%) "
2009,鳥越製粉,東S,"1,073","+1.0 (+0.09%) "
200A,ＮＦ　日経半導体株指数連動型,東ETF,"5,959","+96.0 (+1.64%) "
2011,ＳＭＤＡＭ　Ａｃｔｉｖｅ,東ETF,"809.9","+6.0 (+0.75%) "
2012,ｉＳ　米国債０−３ヶ月,東ETF,"242.2","+0.1 (+0.04%) "
2013,ｉＳ　米国高配当株,東ETF,"296","-0.3 (-0.10%) "
2014,ｉＳ　米国連続増配株,東ETF,"311.1","+0.4 (+0.13%) "
2015,ｉＦ米国国債７−１０年　無,東ETF,"2,188","+7.0 (+0.32%) "
2016,ｉＦ米国国債７−１０年　有,東ETF,"1,795","+5.0 (+0.28%) "
2017,ｉＦ　ＪＰＸプライム１５０,東ETF,"1,475","-3.0 (-0.20%) "
2018,グローバルＸ　ＵＳ　ＲＥＩＴ,東ETF,"1,314","-2.0 (-0.15%) "
2019,グローバルＸ　米国優先証券,東ETF,"1,044","+3.0 (+0.29%) "
201A,ｉＳ　Ｎｉｆｔｙ５０インド株,東ETF,"183.1","+2.2 (+1.22%) "
2031,ＮＮ香港ハンセン・ブルＥＴＮ,東ETF,"7,431","-88.0 (-1.17%) "
2032,ＮＮ香港ハンセン・ベアＥＴＮ,東ETF,"6,396","+23.0 (+0.36%) "
2033,ＮＮ韓国ＫＯＳＰＩ・ブルＥＴＮ,東ETF,"138,500","+5,650.0 (+4.25%) "
2034,ＮＮ韓国ＫＯＳＰＩ・ベアＥＴＮ,東ETF,"1,536","-30.0 (-1.92%) "
2036,ＮＮ金先物ダブルブルＥＴＮ,東ETF,"164,950","+900.0 (+0.55%) "
2037,ＮＮ金先物ベアＥＴＮ,東ETF,"1,270","+5.0 (+0.40%) "
2038,ＮＮドバイ原油先物ブル,東ETF,"2,045","-155.0 (-7.05%) "
2039,ＮＮドバイ原油先物ベア,東ETF,"568","+20.0 (+3.65%) "
203A,シュンビン,東PRO,"--","-- (--%) "
2040,ＮＮ　ＮＹダウ・ダブル・ブル,東ETF,"38,270","+490.0 (+1.30%) "
2041,ＮＮ　ＮＹダウ・ベアＥＴＮ,東ETF,"1,979","-16.0 (-0.80%) "
2042,ＮＮ東証グロース２５０ＥＴＮ,東ETF,"7,489","+37.0 (+0.50%) "
2043,ＮＮ　ＳＴＯＸＸアセアン５０,東ETF,"27,895","-105.0 (-0.38%) "
2044,ＮＮ　Ｓ＆Ｐ５００配当貴族,東ETF,"34,360","-130.0 (-0.38%) "
2045,ＮＮ　Ｓ＆Ｐシンガポールリート,東ETF,"--","-- (--%) "
2046,ＮＮインド・ダブル・ブル,東ETF,"25,575","+260.0 (+1.03%) "
2047,ＮＮインドＮｉｆｔｙ・ベア,東ETF,"3,499","+38.0 (+1.10%) "
2048,ＮＮ野村日本株高配当７０ＥＴＮ,東ETF,"51,610","-120.0 (-0.23%) "
204A,タイヨーパッケージ,東PRO,"--","-- (--%) "
2050,ＮＮニッチトップ中小型ＥＴＮ,東ETF,"--","-- (--%) "
2053,中部飼料,東P,"1,771","+20.0 (+1.14%) "
2055,日和産業,東S,"322","+2.0 (+0.63%) "
205A,ロゴスＨＬＤＧ,東G,"1,598","+8.0 (+0.50%) "
2060,フィード・ワン,東P,"1,177","+1.0 (+0.09%) "
2065,ＮＮ　日本株配当貴族,東ETF,"56,810","+240.0 (+0.42%) "
2066,ＮＮ　東証ＲＥＩＴドルヘッジ,東ETF,"--","-- (--%) "
2067,ＮＮ野村ＡＩビジネス７０ＥＴＮ,東ETF,"28,410","0.0 (0.00%) "
2068,ＮＮ高ベータ３０ＥＴＮ,東ETF,"--","-- (--%) "
2069,ＮＮ低ベータ５０ＥＴＮ,東ETF,"--","-- (--%) "
206A,ＰＲＩＳＭ　ＢｉｏＬａｂ,東G,"135","+2.0 (+1.50%) "
2070,ＥＳＧ３０ 女性活躍ＥＴＮ,東ETF,"15,135","0.0 (0.00%) "
2071,スマート ＥＳＧ３０総合ＥＴＮ,東ETF,"18,950","0.0 (0.00%) "
2072,トップシェアインデックスＥＴＮ,東ETF,"22,050","0.0 (0.00%) "
2073,ＥＳＧ３０低カーボンＥＴＮ,東ETF,"--","-- (--%) "
207A,ライジング,東PRO,"--","-- (--%) "
2080,ＰＢＲ１倍割れ解消推進ＥＴＦ,東ETF,"1,943","+7.0 (+0.36%) "
2081,政策保有解消推進ＥＴＦ,東ETF,"2,080","+20.0 (+0.97%) "
2082,投資家経営者一心同体ＥＴＦ,東ETF,"1,165","+10.0 (+0.87%) "
2083,ＮＦ　日本成長株アクティブ,東ETF,"3,924","+22.0 (+0.56%) "
2084,ＮＦ　日本高配当株アクティブ,東ETF,"3,726","+16.0 (+0.43%) "
2085,ＭＸＳ高配当日本株アクティブ,東ETF,"726","-1.6 (-0.22%) "
2086,ＮＺＡＭ　Ｓ＆Ｐ５００有,東ETF,"3,013","-8.0 (-0.26%) "
2087,ＮＺＡＭ　ＮＡＳＤＡＱ１００有,東ETF,"3,544","-41.0 (-1.14%) "
2088,ＮＺＡＭ　ＮＹダウ３０有,東ETF,"2,623","+20.0 (+0.77%) "
2089,ＮＺＡＭ　ＤＡＸ有,東ETF,"2,747","-16.0 (-0.58%) "
208A,構造計画研究所ＨＬＤＧ,東S,"2,840","+48.0 (+1.72%) "
2090,ＮＺＡＭ　米国国債７−１０年有,東ETF,"4,378","+11.0 (+0.25%) "
2091,ＮＺＡＭ　ドイツ国債７−１０年,東ETF,"--","-- (--%) "
2092,ＮＺＡＭ　フランス国債７−１０,東ETF,"4,666","+17.0 (+0.37%) "
2093,上場　Ｔｒａｃｅｒｓ　米国債無,東ETF,"5,336","+4.0 (+0.08%) "
2094,東証ＲＥＩＴインバース,東ETF,"808","-7.0 (-0.86%) "
2095,グローバルＸ　Ｓ＆Ｐ５００有,東ETF,"1,143","+2.0 (+0.18%) "
2096,グローバルＸ　オフィス・Ｊ−Ｒ,東ETF,"994","+11.0 (+1.12%) "
2097,グローバルＸ　レジデンシャル,東ETF,"959","-1.0 (-0.10%) "
2098,グローバルＸ　ホテル＆リテール,東ETF,"962","-7.0 (-0.72%) "
209A,小野谷機工,東PRO,"--","-- (--%) "
2108,日本甜菜製糖,東P,"4,500","0.0 (0.00%) "
2109,ＤＭ三井製糖,東P,"3,180","-20.0 (-0.63%) "
210A,ｉＦ　日経高利回りＲＥＩＴ指数,東ETF,"1,570","+2.0 (+0.13%) "
2112,塩水港精糖,東S,"424","+4.0 (+0.95%) "
2114,フジ日本,東S,"612","+1.0 (+0.16%) "
2117,ウェルネオシュガー,東P,"2,571","+8.0 (+0.31%) "
211A,カドス,東S,"3,515","+95.0 (+2.78%) "
2120,ＬＩＦＵＬＬ,東P,"197","+4.0 (+2.07%) "
2121,ＭＩＸＩ,東P,"2,643","-2.0 (-0.08%) "
2122,インタースペース,東S,"1,285","+17.0 (+1.34%) "
2124,ジェイエイシーリクルートメント,東P,"854","-2.0 (-0.23%) "
2127,日本Ｍ＆ＡセンターＨＬＤＧ,東P,"650.9","+12.6 (+1.97%) "
212A,フィットイージー,東P,"2,710","-11.0 (-0.40%) "
2130,メンバーズ,東P,"1,071","+14.0 (+1.32%) "
2134,北浜キャピタルパートナーズ,東S,"27","0.0 (0.00%) "
2136,ヒップ,東S,"1,396","-1.0 (-0.07%) "
2138,クルーズ,東S,"424","+6.0 (+1.44%) "
2139,中広,東S,"491","-5.0 (-1.01%) "
213A,上場インデックスファンド日経,東ETF,"550","+7.5 (+1.38%) "
2146,ＵＴグループ,東P,"176","+1.0 (+0.57%) "
2148,アイティメディア,東P,"1,177","-1.0 (-0.08%) "
2152,幼児活動研究会,東S,"1,397","-40.0 (-2.78%) "
2153,Ｅ・Ｊ　ＨＬＤＧ,東P,"1,589","+4.0 (+0.25%) "
2154,オープンアップグループ,東P,"1,870","-10.0 (-0.53%) "
2156,セーラー広告,東S,"259","-7.0 (-2.63%) "
2157,コシダカＨＬＤＧ,東P,"951","-5.0 (-0.52%) "
2158,ＦＲＯＮＴＥＯ,東G,"602","+28.0 (+4.88%) "
215A,タイミー,東G,"1,459","+31.0 (+2.17%) "
2160,ジーエヌアイグループ,東G,"2,542","+49.0 (+1.97%) "
2162,ｎｍｓ　ＨＬＤＧ,東S,"538","0.0 (0.00%) "
2163,アルトナー,東P,"1,927","+24.0 (+1.26%) "
2164,地域新聞社,東S,"287","-2.0 (-0.69%) "
2168,パソナグループ,東P,"1,498","-4.0 (-0.27%) "
2169,ＣＤＳ,東S,"1,757","+2.0 (+0.11%) "
2170,リンクアンドモチベーション,東P,"541","-3.0 (-0.55%) "
2173,博展,東G,"676","+13.0 (+1.96%) "
2175,エス・エム・エス,東P,"2,031","+34.0 (+1.70%) "
2179,成学社,東S,"763","-6.0 (-0.78%) "
217A,サポート,東PRO,"--","-- (--%) "
2180,サニーサイドアップグループ,東S,"1,317","0.0 (0.00%) "
2181,パーソルＨＬＤＧ,東P,"242.7","+0.1 (+0.04%) "
2183,リニカル,東S,"215","+10.0 (+4.88%) "
2185,シイエム・シイ,東S,"1,820","+18.0 (+1.00%) "
2186,ソーバル,東S,"898","0.0 (0.00%) "
218A,Ｌｉｂｅｒａｗａｒｅ,東G,"903","+122.0 (+15.62%) "
2193,クックパッド,東S,"115","+3.0 (+2.68%) "
2195,アミタＨＬＤＧ,東G,"338","-7.0 (-2.03%) "
2198,アイ・ケイ・ケイＨＬＤＧ,東P,"705","-4.0 (-0.56%) "
219A,Ｈｅａｒｔｓｅｅｄ,東G,"1,632","-73.0 (-4.28%) "
2201,森永製菓,東P,"2,495.5","-34.0 (-1.34%) "
2204,中村屋,東S,"3,110","-10.0 (-0.32%) "
2206,江崎グリコ,東P,"5,287","-77.0 (-1.44%) "
2207,ｍｅｉｔｏ,東P,"2,964","+10.0 (+0.34%) "
2208,ブルボン,東S,"2,942","+18.0 (+0.62%) "
2209,井村屋グループ,東P,"2,294","-5.0 (-0.22%) "
220A,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,東S,"950","0.0 (0.00%) "
2211,不二家,東P,"2,349","+13.0 (+0.56%) "
2212,山崎製パン,東P,"3,060","-30.0 (-0.97%) "
2215,第一屋製パン,東S,"598","+4.0 (+0.67%) "
2216,カンロ,東S,"1,103","-4.0 (-0.36%) "
2217,モロゾフ,東P,"1,511","-1.0 (-0.07%) "
221A,ＭＸＳ日経半導体株上場投信,東ETF,"1,553.5","+23.5 (+1.54%) "
2220,亀田製菓,東P,"1,214","-23.0 (-1.86%) "
2221,岩塚製菓,東S,"3,060","+55.0 (+1.83%) "
2222,寿スピリッツ,東P,"2,277.5","-6.5 (-0.28%) "
2224,コモ,東S,"--","-- (--%) "
2226,湖池屋,東S,"4,670","-15.0 (-0.32%) "
2229,カルビー,東P,"2,785","-23.5 (-0.84%) "
2235,上場インデックスファンド米国無,東ETF,"3,640","+21.0 (+0.58%) "
2236,ＧＸ　Ｓ＆Ｐ５００　配当貴族,東ETF,"1,451","+1.0 (+0.07%) "
2237,ダイワ　Ｓ＆Ｐ５００　２ＬＥＶ,東ETF,"120,400","-400.0 (-0.33%) "
2238,ダイワ　Ｓ＆Ｐ５００　インバ,東ETF,"5,307","+10.0 (+0.19%) "
2239,上場　Ｓ＆Ｐ５００　先物レバ２,東ETF,"26,200","-140.0 (-0.53%) "
223A,ＧＸ　ＡＩ＆ビッグデータ,東ETF,"1,885","-12.0 (-0.63%) "
2240,上場　Ｓ＆Ｐ５００　先物インバ,東ETF,"5,367","+6.0 (+0.11%) "
2241,ＭＡＸＩＳ　ＮＹダウ上場投信,東ETF,"925.5","+5.2 (+0.57%) "
2242,ＭＸＳ　ＮＹダウ為替ヘッジあり,東ETF,"671.5","+4.0 (+0.60%) "
2243,グローバルＸ　半導体,東ETF,"5,177","-152.0 (-2.85%) "
2244,ＧＸ　ＵＳテック・トップ２０,東ETF,"3,585","-45.0 (-1.24%) "
2245,ＮＦ　ドイツ国債７−１０年あり,東ETF,"--","-- (--%) "
2246,ＮＦ　フランス国債７−１０年有,東ETF,"--","-- (--%) "
2247,ダイワ　Ｓ＆Ｐ５００無,東ETF,"2,272","-7.0 (-0.31%) "
2248,ダイワ　Ｓ＆Ｐ５００有,東ETF,"2,722","-6.0 (-0.22%) "
2249,ダイワ　Ｓ＆Ｐ５００　ダブル,東ETF,"9,692","+37.0 (+0.38%) "
224A,ＧＸ　ウラニウムビジネス,東ETF,"1,760","-15.0 (-0.85%) "
2250,ｉＳ　ＭＳＣＩ　ジャパン気候,東ETF,"368.1","+3.0 (+0.82%) "
2251,ＮＯＭ　ＪＰＸ国債先物　ダブル,東ETF,"879.4","-4.3 (-0.49%) "
2252,グローバルＸ　米国中小型,東ETF,"1,426","-12.0 (-0.83%) "
2253,グローバルＸ　ＳＵＰＥＲＤＩＶ,東ETF,"1,306","-10.0 (-0.76%) "
2254,グローバルＸ　ＣＮ　ＥＶ＆ＢＡ,東ETF,"1,232","-16.0 (-1.28%) "
2255,ｉＳ　米国債２０年超　ＥＴＦ,東ETF,"212.3","+1.7 (+0.81%) "
2256,ｉＳ　米国総合債券　ＥＴＦ,東ETF,"226.9","+0.4 (+0.18%) "
2257,ｉＳ　米ドル建て投資適格社債,東ETF,"228.9","+0.5 (+0.22%) "
2258,ｉＳ　米ドル建てハイイールド,東ETF,"230.5","+0.2 (+0.09%) "
2259,ｉＳ　フランス国債　７−１０有,東ETF,"187.6","+0.8 (+0.43%) "
2264,森永乳業,東P,"4,695","-129.0 (-2.67%) "
2266,六甲バター,東P,"1,053","+9.0 (+0.86%) "
2267,ヤクルト本社,東P,"2,619.5","-15.0 (-0.57%) "
2268,Ｂ―Ｒ　サーティワン　アイス,東S,"4,145","+10.0 (+0.24%) "
2269,明治ＨＬＤＧ,東P,"3,590","-27.0 (-0.75%) "
226A,勝美ジャパン,東PRO,"--","-- (--%) "
2270,雪印メグミルク,東P,"3,525","-30.0 (-0.84%) "
227A,ＩＮＳＩＧＨＴ　ＬＡＢ,東PRO,"--","-- (--%) "
2281,プリマハム,東P,"2,301","-44.0 (-1.88%) "
2282,日本ハム,東P,"5,910","-140.0 (-2.31%) "
2286,林兼産業,東S,"849","+14.0 (+1.68%) "
2288,丸大食品,東P,"2,185","-20.0 (-0.91%) "
228A,オプロ,東G,"1,790","+90.0 (+5.29%) "
2291,福留ハム,東S,"482","-1.0 (-0.21%) "
2292,Ｓ　ＦＯＯＤＳ,東P,"2,590","-30.0 (-1.15%) "
2293,滝沢ハム,東S,"2,719","+39.0 (+1.46%) "
2294,柿安本店,東P,"2,490","+4.0 (+0.16%) "
2296,伊藤ハム米久ＨＬＤＧ,東P,"4,695","-25.0 (-0.53%) "
229A,アスミＨＬＤＧ,東PRO,"--","-- (--%) "
2300,きょくとう,東S,"498","-2.0 (-0.40%) "
2301,学情,東P,"1,523","+4.0 (+0.26%) "
2303,ドーン,東S,"1,223","+7.0 (+0.58%) "
2304,ＣＳＳ　ＨＬＤＧ,東S,"908","+14.0 (+1.57%) "
2305,スタジオアリス,東S,"1,793","-14.0 (-0.77%) "
2307,クロスキャット,東P,"939","+22.0 (+2.40%) "
2311,エプコ,東S,"792","+11.0 (+1.41%) "
2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東S,"61","+2.0 (+3.39%) "
2317,システナ,東P,"396","0.0 (0.00%) "
2321,ソフトフロントＨＬＤＧ,東G,"132","+3.0 (+2.33%) "
2323,ｆｏｎｆｕｎ,東S,"294","+5.0 (+1.73%) "
2325,ＮＪＳ,東P,"4,815","-60.0 (-1.23%) "
2326,デジタルアーツ,東P,"3,610","+30.0 (+0.84%) "
2327,日鉄ソリューションズ,東P,"3,135","+15.0 (+0.48%) "
2329,東北新社,東S,"535","+4.0 (+0.75%) "
2330,フォーサイド,東S,"76","-1.0 (-1.30%) "
2331,ＡＬＳＯＫ,東P,"1,068","+13.0 (+1.23%) "
2332,クエスト,東S,"1,731","+43.0 (+2.55%) "
2334,イオレ,東G,"572","+2.0 (+0.35%) "
2335,キューブシステム,東P,"1,027","+4.0 (+0.39%) "
2337,いちご,東P,"432","-9.0 (-2.04%) "
2338,クオンタムソリューションズ,東S,"114","+2.0 (+1.79%) "
233A,ｉＦ　インド　Ｎｉｆｔｙ５０,東ETF,"1,897","-1.0 (-0.05%) "
2340,極楽湯ＨＬＤＧ,東S,"480","0.0 (0.00%) "
2341,アルバイトタイムス,東S,"162","0.0 (0.00%) "
2342,トランスジェニックグループ,東S,"214","0.0 (0.00%) "
2345,ＨＯＤＬ１,東S,"176","-26.0 (-12.87%) "
2349,エヌアイデイ,東S,"2,306","+5.0 (+0.22%) "
234A,ＧＸ　ＭＳＣＩキャッシュフロ,東ETF,"1,387","+5.0 (+0.36%) "
2351,ＡＳＪ,東S,"313","-3.0 (-0.95%) "
2353,日本駐車場開発,東P,"251","+1.0 (+0.40%) "
2354,ＹＥ　ＤＩＧＩＴＡＬ,東S,"901","+15.0 (+1.69%) "
2359,コア,東P,"2,020","+15.0 (+0.75%) "
235A,ＧＸ　高配当　３０−日本株式,東ETF,"1,320","-13.0 (-0.98%) "
236A,ｉＳ　日本国債７−１０年,東ETF,"446.6","+1.5 (+0.34%) "
2370,メディネット,東G,"26","+1.0 (+4.00%) "
2371,カカクコム,東P,"3,372","+42.0 (+1.26%) "
2373,ケア２１,東S,"415","+7.0 (+1.72%) "
2375,ギグワークス,東S,"213","+5.0 (+2.40%) "
2376,サイネックス,東S,"811","-3.0 (-0.37%) "
2378,ルネサンス,東P,"993","+3.0 (+0.30%) "
2379,ディップ,東P,"1,754","+8.0 (+0.46%) "
237A,ｉＳ　米国債２５年超,東ETF,"163.4","+2.0 (+1.24%) "
2384,ＳＢＳ　ＨＬＤＧ,東P,"4,300","-215.0 (-4.76%) "
2385,総医研ＨＬＤＧ,東G,"240","0.0 (0.00%) "
2388,ウェッジＨＬＤＧ,東G,"40","+1.0 (+2.56%) "
238A,ｉＳ　米国債２５年超　ベッジ有,東ETF,"134.1","+1.4 (+1.06%) "
2391,プラネット,東S,"1,179","-5.0 (-0.42%) "
2393,日本ケアサプライ,東S,"4,300","+145.0 (+3.49%) "
2395,新日本科学,東P,"1,092","+9.0 (+0.83%) "
239A,バレッグス,東PRO,"--","-- (--%) "
2404,鉄人化ＨＬＤＧ,東S,"582","-7.0 (-1.19%) "
2408,ＫＧ情報,東S,"839","+20.0 (+2.44%) "
2410,キャリアデザインセンター,東P,"2,814","+254.0 (+9.92%) "
2411,ゲンダイエージェンシー,東S,"451","+3.0 (+0.67%) "
2413,エムスリー,東P,"1,605","+18.5 (+1.17%) "
2415,ヒューマンＨＬＤＧ,東S,"1,579","-18.0 (-1.13%) "
2418,ツカダ・グローバルＨＬＤＧ,東S,"591","-5.0 (-0.84%) "
241A,ＲＯＸＸ,東G,"435","-2.0 (-0.46%) "
2424,ブラス,東S,"612","+9.0 (+1.49%) "
2425,ケアサービス,東S,"648","-15.0 (-2.26%) "
2428,ウェルネット,東S,"611","+5.0 (+0.83%) "
2429,ワールドＨＬＤＧ,東P,"2,395","+38.0 (+1.61%) "
2432,ディー・エヌ・エー,東P,"2,647.5","+28.0 (+1.07%) "
2433,博報堂ＤＹ　ＨＬＤＧ,東P,"1,123.5","-3.5 (-0.31%) "
2435,シダー,東S,"207","-1.0 (-0.48%) "
2436,共同ピーアール,東S,"1,022","-10.0 (-0.97%) "
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　ＨＬＤ,東S,"556","+80.0 (+16.81%) "
2438,アスカネット,東G,"310","+8.0 (+2.65%) "
243A,トップス,東PRO,"--","-- (--%) "
2440,ぐるなび,東S,"121","0.0 (0.00%) "
2445,タカミヤ,東S,"392","+2.0 (+0.51%) "
2449,プラップジャパン,東S,"1,037","+2.0 (+0.19%) "
244A,グロースエクスパートナーズ,東G,"1,112","-27.0 (-2.37%) "
2452,コンピュータマインド,東PRO,"--","-- (--%) "
2454,オールアバウト,東S,"345","+2.0 (+0.58%) "
2459,アウンコンサルティング,東S,"167","+7.0 (+4.38%) "
245A,ＩＮＧＳ,東G,"2,290","-30.0 (-1.29%) "
2461,ファンコミュニケーションズ,東P,"416","+2.0 (+0.48%) "
2462,ライク,東P,"1,428","+22.0 (+1.56%) "
2464,Ａｏｂａ−ＢＢＴ,東S,"313","+1.0 (+0.32%) "
2467,ＶＬＣセキュリティ,名N,"243","-3.0 (-1.22%) "
2469,ヒビノ,東S,"2,778","-86.0 (-3.00%) "
246A,アスア,東G,"1,070","0.0 (0.00%) "
2471,エスプール,東P,"249","+1.0 (+0.40%) "
2475,ＷＤＢ　ＨＬＤＧ,東P,"1,792","+29.0 (+1.64%) "
2477,手間いらず,東S,"2,221","+22.0 (+1.00%) "
2479,ジェイテック,東S,"224","+4.0 (+1.82%) "
247A,Ａｉロボティクス,東G,"707","+47.0 (+7.12%) "
2480,システム・ロケーション,東S,"1,699","+14.0 (+0.83%) "
2481,タウンニュース社,東S,"651","+1.0 (+0.15%) "
2483,翻訳センター,東S,"2,063","+34.0 (+1.68%) "
2484,出前館,東S,"119","+1.0 (+0.85%) "
2485,ティア,東S,"481","0.0 (0.00%) "
2488,ＪＴＰ,東S,"1,307","-3.0 (-0.23%) "
2489,アドウェイズ,東S,"283","+7.0 (+2.54%) "
248A,キッズスター,東G,"887","+1.0 (+0.11%) "
2491,バリューコマース,東P,"480","+15.0 (+3.23%) "
2492,インフォマート,東P,"398","+27.0 (+7.28%) "
2493,イーサポートリンク,東S,"925","+8.0 (+0.87%) "
2497,ユナイテッド,東G,"504","+8.0 (+1.61%) "
2498,オリエンタルコンサルタンツＨＤ,東S,"2,978","+29.0 (+0.98%) "
2499,日本和装ＨＬＤＧ,東S,"280","+8.0 (+2.94%) "
2501,サッポロＨＬＤＧ,東P,"1,719.5","+44.5 (+2.66%) "
2502,アサヒグループＨＬＤＧ,東P,"1,515.5","+12.0 (+0.80%) "
2503,キリンＨＬＤＧ,東P,"2,732.5","+12.5 (+0.46%) "
250A,シマダヤ,東S,"1,604","-9.0 (-0.56%) "
2510,ＮＦ国内債券ＢＰＩ総合連動,東ETF,"816.9","+2.1 (+0.26%) "
2511,ＮＦ外国債券ヘッジなし,東ETF,"1,199.5","+3.5 (+0.29%) "
2512,ＮＦ外国債券ヘッジあり,東ETF,"737.2","+1.4 (+0.19%) "
2513,ＮＦ外国株式ヘッジなし,東ETF,"3,570","-7.0 (-0.20%) "
2514,ＮＦ外国株式ヘッジあり,東ETF,"2,015","-3.0 (-0.15%) "
2515,ＮＦ外国ＲＥＩＴヘッジなし,東ETF,"1,691","-1.0 (-0.06%) "
2516,東証グロース２５０ＥＴＦ,東ETF,"565.2","-4.6 (-0.81%) "
2517,ＭＸＳ　Ｊリート・コア,東ETF,"1,081","-1.0 (-0.09%) "
2518,ＮＦ日本株女性活躍連動型,東ETF,"2,360","+19.0 (+0.81%) "
2519,ＮＦ新興国債券ヘッジなし,東ETF,"1,217","+3.5 (+0.29%) "
2520,ＮＦ新興国株式ヘッジなし,東ETF,"2,475","-11.0 (-0.44%) "
2521,上場米国株式為替ヘッジあり,東ETF,"2,138","-11.0 (-0.51%) "
2522,ｉＳロボット,東ETF,"8,928","-170.0 (-1.87%) "
2523,ＭＸＳトピックス除く金融,東ETF,"3,300","0.0 (0.00%) "
2524,ＮＺＡＭ　ＴＯＰＩＸ,東ETF,"4,138","+33.0 (+0.80%) "
2525,ＮＺＡＭ日経２２５,東ETF,"70,860","+600.0 (+0.85%) "
2526,ＮＺＡＭ　ＪＰＸ日経４００,東ETF,"--","-- (--%) "
2527,ＮＺＡＭ東証ＲＥＩＴ　Ｃｏｒｅ,東ETF,"1,099","-1.0 (-0.09%) "
2528,ｉＦ東証ＲＥＩＴ　Ｃｏｒｅ,東ETF,"1,073","-1.0 (-0.09%) "
2529,ＮＦ野村株主還元７０連動型,東ETF,"2,185","+5.0 (+0.23%) "
252A,ウェッジ,東PRO,"--","-- (--%) "
2530,ＭＸＳ中国上海１８０Ａ株,東ETF,"17,870","0.0 (0.00%) "
2531,宝ＨＬＤＧ,東P,"2,177.5","+70.5 (+3.35%) "
2533,オエノンＨＬＤＧ,東P,"483","+2.0 (+0.42%) "
253A,ＥＴＳグループ,東S,"1,080","+28.0 (+2.66%) "
2540,養命酒製造,東P,"4,030","+5.0 (+0.12%) "
254A,ＡＩ　フュージョンキャピタルグ,東S,"1,016","+15.0 (+1.50%) "
2551,マルサンアイ,名M,"3,540","+5.0 (+0.14%) "
2552,上場Ｊリート隔月分配型ミニ,東ETF,"1,895","-15.0 (-0.79%) "
2553,Ｏｎｅ南方中国Ａ株ＣＳＩ５００,東ETF,"2,690","+38.0 (+1.43%) "
2554,ＮＦ米国社債１０年ヘッジ,東ETF,"755","+0.1 (+0.01%) "
2555,東証ＲＥＩＴ　ＥＴＦ,東ETF,"1,829","-2.5 (-0.14%) "
2556,Ｏｎｅ東証ＲＥＩＴ,東ETF,"1,822.5","-8.0 (-0.44%) "
2557,ＳＭＤＡＭトピックス上場投信,東ETF,"4,076","+30.0 (+0.74%) "
2558,ＭＡＸＩＳ米株ＳＰ５００,東ETF,"3,464","-15.0 (-0.43%) "
2559,ＭＡＸＩＳ全世界株式,東ETF,"2,982","-1.0 (-0.03%) "
255A,ジーエルテクノＨＬＤＧ,東S,"6,100","+110.0 (+1.84%) "
2560,ＭＡＸＩＳカーボン日本株,東ETF,"--","-- (--%) "
2561,ｉＳコア日本国債ＥＴＦ,東ETF,"2,035","+12.0 (+0.59%) "
2562,上場米株ダウ平均為替ヘッジあり,東ETF,"3,653","+22.0 (+0.61%) "
2563,ｉＳＳＰ５百米株ヘジ,東ETF,"401.3","-0.6 (-0.15%) "
2564,ＧＸスーパーディビ,東ETF,"3,281","-4.0 (-0.12%) "
2565,ＧＸロジＪリート,東ETF,"881","-1.0 (-0.11%) "
2566,上場日経 ＥＳＧリート,東ETF,"1,000","-11.0 (-1.09%) "
2567,ＮＺＡＭ　カーボン,東ETF,"528.5","-6.4 (-1.20%) "
